legal_status,area,price,bedrooms,toilets,latitude,longitude,area_per_bedroom
0.0,58.9,3.6,2.0,2.0,20.9995517730713,105.938621520996,29.45
1.0,50.0,2.65,2.0,1.0,21.0196188568587,105.834351048938,25.0
1.0,70.0,3.95,3.0,2.0,21.0382215543138,105.774142191135,23.333333333333332
1.0,85.0,5.2,3.0,2.0,20.9739685058594,105.82169342041,28.333333333333332
1.0,72.0,4.2,2.0,2.0,20.979808807373047,105.78756713867188,36.0
1.0,86.0,4.35,2.0,2.0,20.9874248504639,105.851547241211,43.0
1.0,72.0,5.25,2.0,2.0,21.0039628833502,105.803293113456,36.0
1.0,62.0,3.9,2.0,2.0,20.973968505859375,105.82169342041016,31.0
1.0,76.0,4.39,3.0,2.0,21.0059382962667,105.797512738392,25.333333333333332
1.0,87.0,6.3,3.0,3.0,21.0080140108076,105.790329661121,29.0
1.0,63.0,2.9,2.0,2.0,21.086135864257812,105.78568267822266,31.5
1.0,125.9,8.5,3.0,2.0,21.01926040649414,105.81726837158203,41.96666666666667
1.0,51.0,3.7,2.0,1.0,21.014148712158203,105.78872680664062,25.5
1.0,120.0,4.73,3.0,2.0,20.972412109375,105.76152801513672,40.0
1.0,100.0,4.86,2.0,2.0,21.046827533688,105.871557528461,50.0
1.0,82.0,5.0,3.0,2.0,21.0052261352539,105.738914489746,27.333333333333332
1.0,100.0,6.0,3.0,2.0,21.006311416625977,105.80747985839844,33.333333333333336
1.0,56.0,2.85,2.0,1.0,20.9626617431641,105.821266174316,28.0
1.0,67.0,4.7,2.0,2.0,21.0322113037109,105.799697875977,33.5
1.0,57.0,5.17,2.0,2.0,21.115686416625977,105.87013244628906,28.5
1.0,75.0,6.5,2.0,2.0,20.994333267211914,105.86756134033203,37.5
1.0,108.0,11.0,3.0,2.0,21.027067184448242,105.81745147705078,36.0
1.0,85.85,4.6,3.0,2.0,21.020910263061523,105.7900161743164,28.616666666666664
1.0,60.0,4.7,2.0,2.0,21.03116226196289,105.76041412353516,30.0
1.0,116.0,9.28,3.0,2.0,21.034498,105.79552,38.666666666666664
1.0,103.5,5.4,3.0,2.0,20.9734706878662,105.825828552246,34.5
1.0,79.5,4.35,3.0,2.0,20.97145652771,105.828170776367,26.5
1.0,72.0,5.25,2.0,2.0,21.0039628833502,105.803293113456,36.0
1.0,76.0,4.39,3.0,2.0,21.0059382962667,105.797512738392,25.333333333333332
1.0,93.0,5.0,3.0,2.0,21.030908584594727,105.77718353271484,31.0
1.0,78.0,5.15,2.0,2.0,20.99453353881836,105.78939056396484,39.0
1.0,67.0,4.15,2.0,2.0,20.9638347625732,105.822456359863,33.5
1.0,200.0,5.5,3.0,2.0,21.0316503529975,105.82551520822,66.66666666666667
1.0,67.0,4.15,2.0,2.0,20.9638347625732,105.822456359863,33.5
1.0,116.0,9.28,3.0,2.0,21.034498,105.79552,38.666666666666664
1.0,67.4,4.25,3.0,2.0,20.9642238616943,105.823181152344,22.46666666666667
0.0,70.0,4.1,2.0,2.0,21.0003784654339,105.86973416963,35.0
1.0,58.0,0.8,2.0,2.0,20.9961581,105.8618348,29.0
1.0,50.0,0.8,2.0,2.0,20.9837461,105.8411144,25.0
1.0,85.0,4.0,3.0,2.0,20.9834702003887,105.829562718879,28.333333333333332
1.0,67.0,4.65,2.0,2.0,21.008365631103516,105.80290985107422,33.5
0.0,61.5,2.15,2.0,2.0,20.9671459197998,105.833137512207,30.75
1.0,58.0,0.882,2.0,2.0,21.0090543,105.8586182,29.0
1.0,300.0,12.0,4.0,3.0,20.9796447753906,105.792343139648,75.0
1.0,159.0,7.5,4.0,4.0,21.0306316942617,105.769381972407,39.75
0.0,65.0,2.2,2.0,2.0,20.9552234987508,105.789983542514,32.5
0.0,52.8,4.9632,1.0,1.0,21.115686416625977,105.87013244628906,52.8
1.0,42.0,3.5,1.0,1.0,21.015119552612305,105.77783203125,42.0
1.0,70.0,4.2,2.0,2.0,21.000265,105.869934,35.0
1.0,70.0,4.32,2.0,2.0,21.055742263793945,105.7772216796875,35.0
1.0,119.5,5.9,3.0,2.0,21.031585693359375,105.76820373535156,39.833333333333336
1.0,77.0,5.9,2.0,1.0,20.996578216552734,105.86519622802734,38.5
1.0,60.0,3.5,3.0,2.0,21.0186552321133,105.792728537629,20.0
1.0,69.0,3.79,2.0,2.0,20.963834762573242,105.82245635986328,34.5
1.0,122.0,7.5,3.0,2.0,21.011089324951172,105.7999038696289,40.666666666666664
1.0,43.0,3.26,1.0,2.0,20.999277114868164,105.73811340332031,43.0
1.0,60.0,5.8,1.0,1.0,21.0770536657735,105.814747072497,60.0
1.0,93.0,6.5,3.0,2.0,21.030908584594727,105.77718353271484,31.0
1.0,105.0,9.0,3.0,2.0,21.0052261352539,105.805061340332,35.0
1.0,71.96,3.81,2.0,2.0,20.976398468017578,105.8145751953125,35.98
1.0,128.0,9.5,3.0,2.0,21.008878707885742,105.80025482177734,42.666666666666664
1.0,55.5,4.2,2.0,1.0,21.030909,105.77718,27.75
1.0,68.0,4.216,2.0,2.0,20.9649101926573,105.761360698258,34.0
1.0,75.0,6.06,2.0,2.0,20.993579864501953,105.79821014404297,37.5
1.0,145.0,15.0,3.0,3.0,21.0052261352539,105.805061340332,48.333333333333336
1.0,73.0,3.2,2.0,2.0,21.0124320983887,105.767395019531,36.5
1.0,103.0,6.5,3.0,2.0,21.0365676879883,105.760482788086,34.333333333333336
1.0,108.0,7.3,3.0,2.0,21.0292377471924,105.793853759766,36.0
1.0,97.0,7.0,3.0,2.0,21.09144401550293,105.78472137451172,32.333333333333336
1.0,67.0,3.2,2.0,2.0,21.035120010376,105.767433166504,33.5
1.0,126.0,9.0,3.0,2.0,21.016849517822266,105.78397369384766,42.0
0.0,70.0,2.2,3.0,2.0,20.9397029876709,105.7872543334961,23.333333333333332
0.0,76.0,6.5,2.0,2.0,21.073904037475586,105.79998016357422,38.0
1.0,90.0,4.35,2.0,2.0,20.9874248504639,105.851547241211,45.0
1.0,93.0,6.2,3.0,2.0,21.004817962646484,105.80467224121094,31.0
1.0,120.0,7.5,3.0,2.0,21.020200729370117,105.80887603759766,40.0
1.0,84.0,4.4,2.0,2.0,20.985368728637695,105.85875701904297,42.0
1.0,110.0,7.0,3.0,2.0,21.0294200602906,105.791733611689,36.666666666666664
1.0,128.0,9.5,3.0,2.0,21.008878707885742,105.80025482177734,42.666666666666664
1.0,159.0,6.7,4.0,3.0,21.00269889831543,105.79242706298828,39.75
1.0,442.0,28.5,5.0,4.0,21.03445816040039,105.7696533203125,88.4
0.0,140.0,6.5,4.0,3.0,20.9966850280762,105.873847961426,35.0
0.0,128.0,6.28,3.0,2.0,20.9966850280762,105.873847961426,42.666666666666664
1.0,114.0,6.9,3.0,2.0,21.075103759765625,105.69818878173828,38.0
1.0,115.0,6.18,3.0,2.0,20.9966850280762,105.873847961426,38.333333333333336
1.0,135.0,8.3,3.0,2.0,21.0293900473572,105.763590323119,45.0
1.0,113.0,4.3,3.0,2.0,20.9668750762939,105.769638061523,37.666666666666664
1.0,145.0,8.0,3.0,2.0,21.0274105072021,105.793510437012,48.333333333333336
1.0,97.0,7.3,3.0,2.0,21.00269889831543,105.79242706298828,32.333333333333336
1.0,77.0,3.55,3.0,2.0,21.060039520263672,105.91365051269531,25.666666666666668
0.0,70.0,4.2,2.0,2.0,21.0019412005453,105.806527607211,35.0
1.0,44.3,3.03,1.0,1.0,21.050580978393555,105.79224395751953,44.3
1.0,137.0,8.0,3.0,3.0,20.9843406677246,105.776809692383,45.666666666666664
1.0,72.0,3.5,2.0,2.0,20.9867706528322,105.858238402989,36.0
1.0,41.2,2.7,1.0,1.0,21.00241470336914,105.964111328125,41.2
1.0,67.0,3.45,2.0,2.0,20.984642028808594,105.77471923828125,33.5
1.0,140.0,12.0,3.0,2.0,21.016826629638672,105.81522369384766,46.666666666666664
1.0,65.0,3.18,2.0,2.0,20.985368728637695,105.85875701904297,32.5
0.0,280.0,76.0,4.0,4.0,21.083890914916992,105.80847930908203,70.0
1.0,63.0,3.2,2.0,2.0,20.9989585876465,105.788032531738,31.5
1.0,73.0,4.0,2.0,2.0,21.03656768798828,105.76048278808594,36.5
0.0,46.0,1.6,1.0,1.0,20.963598251342773,105.82803344726562,46.0
1.0,65.0,3.28,2.0,2.0,21.0317225179701,105.825340156156,32.5
1.0,76.6,8.701759999999998,2.0,2.0,21.055543899536133,105.80513000488281,38.3
1.0,117.0,7.48,3.0,3.0,20.9865188598633,105.786399841309,39.0
1.0,98.0,7.75,3.0,2.0,20.9982109069824,105.870994567871,32.666666666666664
1.0,75.0,3.2,2.0,2.0,20.9994716644287,105.72045135498,37.5
1.0,96.0,4.35,3.0,2.0,21.0419864654541,105.75904083251953,32.0
1.0,97.0,6.8,3.0,2.0,21.00445556640625,105.80252838134766,32.333333333333336
1.0,110.0,4.3,3.0,2.0,20.959775924682617,105.74188232421875,36.666666666666664
1.0,145.0,8.0,4.0,3.0,21.0089626312256,105.793128967285,36.25
1.0,78.0,4.05,2.0,2.0,21.062650680541992,105.78419494628906,39.0
1.0,53.0,2.65,1.0,1.0,20.998937606811523,105.88019561767578,53.0
1.0,65.0,3.39,2.0,2.0,20.973291397094727,105.82000732421875,32.5
1.0,141.0,17.0,3.0,3.0,21.073904037475586,105.79998016357422,47.0
1.0,83.0,5.6,2.0,2.0,20.9982109069824,105.870994567871,41.5
1.0,128.0,6.5,3.0,2.0,21.079299926757812,105.81423950195312,42.666666666666664
1.0,65.0,5.1,2.0,2.0,21.008852005004883,105.7439193725586,32.5
1.0,120.0,6.6,3.0,2.0,21.075103759765625,105.69818878173828,40.0
1.0,65.0,2.25,2.0,2.0,21.0048650312527,105.835374868335,32.5
1.0,69.4,3.3,2.0,2.0,21.00241470336914,105.964111328125,34.7
1.0,72.0,3.35,2.0,1.0,20.97145652771,105.828170776367,36.0
1.0,140.0,9.05,3.0,2.0,21.009666442871094,105.79374694824219,46.666666666666664
1.0,131.3,13.130000000000003,3.0,3.0,21.0180606842041,105.79606628417969,43.76666666666667
1.0,79.0,4.0,2.0,2.0,21.0442333221436,105.767318725586,39.5
1.0,78.0,4.25,3.0,2.0,20.964223861694336,105.82318115234375,26.0
1.0,100.0,5.2,3.0,2.0,20.962554931640625,105.76525115966797,33.333333333333336
1.0,68.0,3.25,2.0,2.0,20.962467193603516,105.79236602783203,34.0
1.0,70.0,3.5,2.0,1.0,20.979867935180664,105.7439193725586,35.0
1.0,78.0,2.65,2.0,2.0,20.962467193603516,105.79236602783203,39.0
1.0,96.0,4.35,3.0,2.0,21.0419864654541,105.75904083251953,32.0
1.0,74.0,4.55,2.0,2.0,20.983375549316406,105.78353118896484,37.0
1.0,78.0,6.0,2.0,2.0,21.03656768798828,105.76048278808594,39.0
1.0,61.0,3.48,2.0,1.0,20.979867935180664,105.7439193725586,30.5
1.0,70.0,4.0,2.0,2.0,20.978593826293945,105.83534240722656,35.0
1.0,70.0,2.85,2.0,2.0,20.9559078216553,105.84684753418,35.0
1.0,75.0,4.0,2.0,2.0,20.983375549316406,105.78353118896484,37.5
1.0,68.0,3.25,2.0,2.0,20.974206492497,105.781824152543,34.0
1.0,69.0,3.35,2.0,2.0,21.054325103759766,105.8778076171875,34.5
1.0,105.0,5.4,3.0,2.0,21.01743507385254,105.7803955078125,35.0
1.0,145.0,8.0,4.0,3.0,21.031925201416016,105.79920196533203,36.25
0.0,50.0,2.0,2.0,1.0,20.96473503112793,105.82636260986328,25.0
1.0,211.4,22.0,4.0,3.0,21.0786514282227,105.802612304688,52.85
1.0,112.0,6.2,3.0,2.0,20.97366714477539,105.75871276855469,37.333333333333336
1.0,79.0,4.0,2.0,2.0,21.0442333221436,105.767318725586,39.5
0.0,107.5,11.825,3.0,2.0,21.063575744628906,105.7953109741211,35.833333333333336
1.0,88.87,4.4,2.0,2.0,20.9748464809788,105.785197371307,44.435
0.0,70.0,2.32,2.0,2.0,20.9397029876709,105.7872543334961,35.0
1.0,97.0,8.0,3.0,2.0,21.03656768798828,105.76048278808594,32.333333333333336
1.0,77.0,4.35,3.0,2.0,21.0512976301368,105.766520489979,25.666666666666668
1.0,60.0,3.25,3.0,2.0,21.0001619467523,105.853013680957,20.0
1.0,72.0,3.9,2.0,2.0,20.976024627685547,105.7615966796875,36.0
0.0,170.0,9.0,3.0,2.0,21.0291709899902,105.76895904541,56.666666666666664
1.0,117.0,5.65,3.0,2.0,20.990697860717773,105.78777313232422,39.0
1.0,62.0,3.25,2.0,1.0,20.979868,105.74392,31.0
1.0,175.0,14.0,4.0,3.0,20.9972763061523,105.80298614502,43.75
1.0,61.0,3.45,2.0,1.0,20.979867935180664,105.7439193725586,30.5
1.0,93.0,5.0,3.0,2.0,21.031585693359375,105.76820373535156,31.0
1.0,75.0,6.25,2.0,2.0,20.9989559245921,105.803087900143,37.5
1.0,80.0,3.45,3.0,2.0,21.0181476195552,105.811274176107,26.666666666666668
1.0,146.0,8.0,3.0,2.0,21.0427836137299,105.824167717602,48.666666666666664
0.0,128.0,10.5,4.0,3.0,20.993993759155273,105.95020294189453,32.0
1.0,88.0,4.6,2.0,2.0,20.956588745117188,105.84488677978516,44.0
1.0,68.0,3.5,2.0,1.0,20.990697860717773,105.78777313232422,34.0
1.0,75.0,3.86,2.0,2.0,21.064438554046,105.895771317194,37.5
1.0,92.0,3.6,3.0,2.0,20.979528427124,105.787567138672,30.666666666666668
1.0,54.0,3.75,2.0,2.0,21.012405395507812,105.73401641845703,27.0
1.0,68.0,3.5,2.0,1.0,20.990697860717773,105.78777313232422,34.0
1.0,125.0,4.8,3.0,2.0,20.95258903503418,105.85185241699219,41.666666666666664
1.0,83.0,4.0,2.0,2.0,21.032440185546875,105.77859497070312,41.5
1.0,82.0,12.0,2.0,2.0,21.0336863904003,105.814369394008,41.0
1.0,64.0,5.45,2.0,2.0,20.9992771148682,105.73811340332,32.0
0.0,75.0,12.9,1.0,1.0,21.083890914916992,105.80847930908203,75.0
1.0,72.6,6.9,2.0,2.0,21.012432098388672,105.76739501953125,36.3
1.0,76.0,6.14,2.0,2.0,21.03656768798828,105.76048278808594,38.0
1.0,120.0,4.63,3.0,2.0,20.9707727707472,105.759877556849,40.0
0.0,112.0,6.1,3.0,2.0,20.999645233154297,105.79938507080078,37.333333333333336
0.0,80.0,2.8,2.0,2.0,20.9647350311279,105.826362609863,40.0
1.0,80.0,4.4,2.0,2.0,20.96273422241211,105.86434173583984,40.0
0.0,65.0,3.6,2.0,1.0,21.019447326660156,105.8216552734375,32.5
0.0,79.0,4.0,3.0,2.0,21.069098,105.88804,26.333333333333332
1.0,91.0,5.0,3.0,2.0,20.985193252563477,105.7790298461914,30.333333333333332
1.0,146.0,6.0,3.0,3.0,20.976024627685547,105.7615966796875,48.666666666666664
1.0,57.0,2.3,2.0,1.0,21.0156192779541,105.9486083984375,28.5
1.0,60.0,2.7,3.0,1.0,20.9878180388773,105.80031615783,20.0
1.0,120.0,4.58,3.0,2.0,20.9707511748767,105.760214394188,40.0
1.0,64.0,4.416,2.0,2.0,20.999277114868164,105.73811340332031,32.0
1.0,68.11,3.25,2.0,2.0,20.962467193603516,105.79236602783203,34.055
1.0,72.0,3.35,2.0,2.0,21.0048051037348,105.835700398893,36.0
1.0,93.0,6.6,3.0,2.0,20.98702621459961,105.78683471679688,31.0
1.0,360.0,83.0,5.0,4.0,21.0604319564166,105.834630377009,72.0
1.0,90.0,5.85,3.0,2.0,20.994585037231445,105.86339569091797,30.0
1.0,146.0,6.0,3.0,3.0,20.976024627685547,105.7615966796875,48.666666666666664
0.0,59.0,4.75,1.0,1.0,21.073904037475586,105.79998016357422,59.0
1.0,119.0,4.6,3.0,2.0,20.9730224609375,105.76327514648438,39.666666666666664
1.0,118.0,5.95,3.0,2.0,20.99170684814453,105.80937957763672,39.333333333333336
1.0,131.0,11.8,4.0,3.0,21.0118827819824,105.786445617676,32.75
1.0,75.0,3.55,3.0,2.0,21.00241470336914,105.964111328125,25.0
1.0,119.0,4.6,3.0,2.0,20.9730224609375,105.76327514648438,39.666666666666664
1.0,118.0,5.95,3.0,2.0,20.99170684814453,105.80937957763672,39.333333333333336
1.0,68.11,3.25,2.0,2.0,20.962467193603516,105.79236602783203,34.055
1.0,160.0,9.0,4.0,2.0,21.044233322143555,105.76731872558594,40.0
1.0,100.0,5.8,3.0,2.0,21.044233322143555,105.76731872558594,33.333333333333336
1.0,68.11,3.25,2.0,2.0,20.962467193603516,105.79236602783203,34.055
1.0,69.0,2.95,2.0,2.0,21.041181564331055,105.73535919189453,34.5
1.0,100.0,4.7,3.0,2.0,21.0012748,105.8393044,33.333333333333336
1.0,85.0,3.0,3.0,2.0,21.0051457882872,105.835372538644,28.333333333333332
1.0,68.11,3.25,2.0,2.0,20.9740155231969,105.781649743193,34.055
1.0,75.0,3.55,3.0,2.0,21.00241470336914,105.964111328125,25.0
1.0,55.0,2.4,2.0,2.0,21.0699691786339,105.707643793721,27.5
1.0,169.0,7.0,4.0,2.0,21.044233322143555,105.76731872558594,42.25
1.0,118.0,5.98,3.0,2.0,20.99170684814453,105.80937957763672,39.333333333333336
1.0,95.0,4.25,2.0,2.0,20.966875076293945,105.76963806152344,47.5
1.0,95.0,6.8,3.0,2.0,20.98702621459961,105.78683471679688,31.666666666666668
1.0,96.8,4.55,3.0,2.0,21.009687423706055,105.72159576416016,32.266666666666666
1.0,75.0,4.9,2.0,2.0,20.98702621459961,105.78683471679688,37.5
1.0,91.0,4.6,3.0,2.0,21.0701694488525,105.906837463379,30.333333333333332
1.0,123.0,11.0,3.0,2.0,21.06303596496582,105.79541778564453,41.0
1.0,35.0,2.38,2.0,2.0,21.0015855964578,105.839047579609,17.5
1.0,79.0,4.25,2.0,2.0,21.0088387385047,105.834598413899,39.5
1.0,95.0,6.8,3.0,2.0,20.98702621459961,105.78683471679688,31.666666666666668
1.0,190.0,10.2,4.0,2.0,21.01417350769043,105.77587127685547,47.5
1.0,60.0,3.8,2.0,2.0,20.98554039001465,105.79894256591797,30.0
1.0,118.0,5.98,3.0,2.0,20.99170684814453,105.80937957763672,39.333333333333336
1.0,75.0,3.6,2.0,2.0,21.01028823852539,105.94012451171875,37.5
1.0,85.0,3.4,3.0,2.0,21.0080669177403,105.833493048276,28.333333333333332
1.0,65.0,2.69,2.0,2.0,20.95757484436035,105.80690002441406,32.5
1.0,91.2,4.2,3.0,2.0,21.059005737304688,105.7832260131836,30.400000000000002
1.0,73.0,3.35,2.0,1.0,20.97145652770996,105.82817077636719,36.5
1.0,53.0,2.1,2.0,2.0,20.960405349731445,105.79469299316406,26.5
1.0,54.0,4.3,2.0,2.0,21.012283325195312,105.73526000976562,27.0
1.0,53.0,2.1,2.0,2.0,20.960405349731445,105.79469299316406,26.5
1.0,35.0,2.38,2.0,2.0,21.0015855964578,105.839047579609,17.5
0.0,65.0,2.42,2.0,2.0,20.973291397094727,105.82000732421875,32.5
1.0,95.0,4.25,2.0,2.0,20.966875076293945,105.76963806152344,47.5
1.0,68.0,3.74,2.0,2.0,20.9585018157959,105.826347351074,34.0
1.0,73.0,3.35,2.0,1.0,20.97145652770996,105.82817077636719,36.5
1.0,102.0,6.8,3.0,2.0,21.052398681640625,105.78018188476562,34.0
1.0,53.0,2.1,1.0,1.0,20.960405349731445,105.79469299316406,53.0
0.0,47.0,3.59,1.0,1.0,21.006206512451172,105.73707580566406,47.0
1.0,76.0,3.36,2.0,2.0,20.962467193603516,105.79236602783203,38.0
1.0,72.0,6.0,2.0,2.0,20.999119,105.80844,36.0
1.0,68.11,3.25,2.0,2.0,20.962467193603516,105.79236602783203,34.055
1.0,91.2,4.2,3.0,2.0,21.059005737304688,105.7832260131836,30.400000000000002
1.0,75.0,4.2,2.0,2.0,20.98554039001465,105.79894256591797,37.5
1.0,101.0,8.1,3.0,2.0,21.006311,105.80748,33.666666666666664
1.0,88.87,4.4,2.0,2.0,20.979808807373047,105.78756713867188,44.435
1.0,118.3,6.2,3.0,2.0,20.962495803833008,105.84484100341797,39.43333333333333
1.0,100.0,5.95,3.0,2.0,21.050870895385742,105.78612518310547,33.333333333333336
1.0,112.0,7.6,3.0,2.0,21.0495662689209,105.77859497070312,37.333333333333336
1.0,74.0,4.1,2.0,2.0,20.972938537597656,105.8663558959961,37.0
1.0,88.6,5.5,3.0,2.0,21.003246307373047,105.80506134033203,29.53333333333333
1.0,68.11,3.25,2.0,2.0,20.962467193603516,105.79236602783203,34.055
1.0,125.0,9.3,4.0,3.0,21.006311416625977,105.80747985839844,31.25
1.0,75.0,3.2,2.0,2.0,20.9678753217674,105.755081253207,37.5
1.0,55.0,2.75,2.0,1.0,21.0024147033691,105.964111328125,27.5
1.0,70.0,3.45,2.0,2.0,20.9624671936035,105.792366027832,35.0
0.0,90.0,5.1,3.0,2.0,20.994772,105.80613,30.0
1.0,60.5,3.9325,2.0,2.0,21.00241470336914,105.964111328125,30.25
1.0,68.0,4.5,2.0,2.0,21.003246307373047,105.80506134033203,34.0
1.0,97.0,7.0,3.0,2.0,21.003639221191406,105.802978515625,32.333333333333336
1.0,162.0,8.91,3.0,2.0,21.0069580078125,105.801078796387,54.0
0.0,144.5,23.000065,3.0,3.0,21.0766053400652,105.81469992615,48.166666666666664
1.0,118.3,6.2,3.0,2.0,20.962495803833008,105.84484100341797,39.43333333333333
1.0,53.0,2.83,2.0,2.0,20.973291397094727,105.82000732421875,26.5
1.0,75.0,4.35,3.0,2.0,21.0072681329781,105.802792966142,25.0
1.0,93.0,6.0,3.0,2.0,21.030908584594727,105.77718353271484,31.0
1.0,186.0,14.0,3.0,3.0,21.0307084719806,105.776486076079,62.0
1.0,97.0,7.0,3.0,2.0,21.003639221191406,105.802978515625,32.333333333333336
1.0,186.0,14.0,3.0,3.0,21.0307084719806,105.776486076079,62.0
1.0,68.0,4.5,2.0,2.0,21.003246307373047,105.80506134033203,34.0
1.0,136.0,7.5,4.0,2.0,21.011241912841797,105.79534149169922,34.0
1.0,71.0,5.2,2.0,2.0,21.0036392211914,105.802978515625,35.5
1.0,90.0,3.9,2.0,2.0,21.014994,105.7827,45.0
0.0,144.5,23.000065,3.0,3.0,21.0766053400652,105.81469992615,48.166666666666664
1.0,86.0,5.0,2.0,2.0,20.985971450805664,105.79833984375,43.0
1.0,103.0,7.0,3.0,2.0,20.98434066772461,105.77680969238281,34.333333333333336
1.0,100.0,7.5,2.0,2.0,21.02497673034668,105.79122924804688,50.0
1.0,102.0,6.43,3.0,2.0,21.030839920043945,105.77579498291016,34.0
1.0,92.0,6.5,3.0,2.0,20.974346160888672,105.75416564941406,30.666666666666668
1.0,75.0,2.8,2.0,2.0,20.9624671936035,105.792366027832,37.5
1.0,115.0,7.9,3.0,3.0,21.0007332802992,105.870071251902,38.333333333333336
1.0,146.0,6.5,3.0,2.0,20.9975166320801,105.795166015625,48.666666666666664
1.0,88.0,4.35,2.0,2.0,20.979808807373,105.787567138672,44.0
1.0,71.0,5.2,2.0,2.0,21.0036392211914,105.802978515625,35.5
0.0,95.0,7.77,3.0,2.0,21.011585235595703,105.73583984375,31.666666666666668
1.0,92.0,6.5,3.0,2.0,20.974346160888672,105.75416564941406,30.666666666666668
1.0,72.0,5.2,2.0,2.0,21.0345633361518,105.825318777758,36.0
1.0,65.0,4.0,2.0,2.0,21.02819061279297,105.7791976928711,32.5
1.0,55.0,2.6,2.0,1.0,20.99929428100586,105.8049545288086,27.5
1.0,115.0,8.1,3.0,2.0,21.0296874133424,105.791500291811,38.333333333333336
1.0,87.0,4.7,3.0,2.0,20.9800987243652,105.874244689941,29.0
1.0,94.0,6.8,3.0,2.0,21.0505809783936,105.79224395752,31.333333333333332
1.0,78.0,2.65,2.0,2.0,20.962467193603516,105.79236602783203,39.0
1.0,99.0,8.49,3.0,2.0,21.09144401550293,105.78472137451172,33.0
1.0,100.0,7.5,2.0,2.0,21.02497673034668,105.79122924804688,50.0
1.0,442.0,28.5,5.0,4.0,21.0344581604004,105.769653320313,88.4
1.0,99.8,7.2,2.0,2.0,21.0249767303467,105.791229248047,49.9
0.0,60.0,5.0,2.0,2.0,21.006216049194336,105.7364730834961,30.0
1.0,84.0,6.5,2.0,2.0,21.078651428222656,105.8026123046875,42.0
1.0,65.0,4.0,2.0,2.0,21.02819061279297,105.7791976928711,32.5
1.0,70.0,2.4,2.0,2.0,20.9397029876709,105.7872543334961,35.0
1.0,70.0,3.45,2.0,2.0,20.962467193603516,105.79236602783203,35.0
1.0,107.0,7.35,3.0,2.0,21.008365631103516,105.80290985107422,35.666666666666664
1.0,119.0,6.5,3.0,2.0,21.0083656311035,105.802909851074,39.666666666666664
1.0,442.0,28.5,5.0,4.0,21.0344581604004,105.769653320313,88.4
1.0,87.0,4.7,3.0,2.0,21.0118262576607,105.808633503351,29.0
1.0,63.0,3.7,2.0,2.0,20.99955177307129,105.9386215209961,31.5
1.0,85.0,4.2,3.0,2.0,21.08234977722168,105.87175750732422,28.333333333333332
1.0,99.0,8.49,3.0,2.0,21.09144401550293,105.78472137451172,33.0
1.0,87.0,4.7,3.0,2.0,20.9800987243652,105.874244689941,29.0
1.0,117.0,6.9,3.0,2.0,20.98702621459961,105.78683471679688,39.0
1.0,117.0,6.9,3.0,2.0,20.98702621459961,105.78683471679688,39.0
1.0,115.0,7.95,3.0,2.0,21.008867263793945,105.82034301757812,38.333333333333336
1.0,121.0,6.0,4.0,2.0,20.97366714477539,105.75871276855469,30.25
1.0,84.0,2.85,2.0,2.0,20.960405349731445,105.79469299316406,42.0
1.0,112.0,6.2,3.0,2.0,20.9736671447754,105.758712768555,37.333333333333336
1.0,116.0,5.5,3.0,2.0,20.9744720458984,105.760879516602,38.666666666666664
0.0,55.0,3.08,2.0,1.0,21.0469932556152,105.792785644531,27.5
1.0,87.0,4.7,3.0,2.0,21.0118262576607,105.808633503351,29.0
1.0,126.0,8.1,3.0,2.0,21.003246307373047,105.80506134033203,42.0
1.0,85.0,4.2,3.0,2.0,21.08234977722168,105.87175750732422,28.333333333333332
0.0,93.0,8.0,3.0,3.0,20.9980764367874,105.803397919731,31.0
1.0,97.0,6.5,3.0,2.0,21.030908584594727,105.77718353271484,32.333333333333336
1.0,163.5,10.5,3.0,2.0,21.003246307373047,105.80506134033203,54.5
1.0,96.0,7.45,3.0,2.0,21.0462648309689,105.799654569501,32.0
1.0,61.0,3.1,2.0,2.0,20.95258903503418,105.85185241699219,30.5
0.0,117.0,6.7,3.0,2.0,20.99480628967285,105.94648742675781,39.0
1.0,99.4,4.6,2.0,2.0,20.974472045898438,105.76087951660156,49.7
1.0,80.2,3.85,2.0,2.0,21.0701694488525,105.906837463379,40.1
0.0,70.0,2.1,2.0,2.0,20.9397029876709,105.7872543334961,35.0
1.0,45.0,2.79,1.0,1.0,21.001741409301758,105.94214630126953,45.0
1.0,82.3,6.1,3.0,2.0,21.005226135253906,105.7389144897461,27.433333333333334
1.0,68.0,3.15,2.0,2.0,20.962467193603516,105.79236602783203,34.0
1.0,69.0,3.39,2.0,2.0,21.0543251037598,105.877807617188,34.5
0.0,65.0,2.33,2.0,2.0,20.9397029876709,105.7872543334961,32.5
1.0,150.0,10.8,4.0,2.0,21.021142959594727,105.8093490600586,37.5
1.0,82.5,5.55,2.0,2.0,21.001741409301758,105.94214630126953,41.25
1.0,68.0,3.2,2.0,2.0,21.0423583984375,105.927299499512,34.0
1.0,55.0,3.8,2.0,1.0,20.999277114868164,105.73811340332031,27.5
0.0,95.0,5.3,3.0,2.0,20.993579864502,105.798210144043,31.666666666666668
0.0,65.0,2.3,2.0,2.0,20.9397029876709,105.7872543334961,32.5
1.0,94.0,4.6,2.0,2.0,20.974472045898438,105.76087951660156,47.0
1.0,73.0,5.5,2.0,3.0,21.0914440155029,105.784721374512,36.5
