area,price,longitude,latitude,legal,furniture,frontage,floor,bedroom,toilet
38.0,5.45,105.893087419411,21.0264326948565,1.0,2.0,6.0,5.0,4.0,3.0
34.0,6.45,105.814382483027,20.995127191241,1.0,2.0,3.5,4.0,4.0,4.0
90.0,24.6,105.86674965361,21.0498579097863,1.0,2.0,,8.0,5.0,6.0
90.0,69.0,105.84543952273,21.0420901979314,1.0,2.0,,6.0,5.0,6.0
34.0,6.45,105.814382483027,20.995127191241,1.0,2.0,3.5,4.0,4.0,4.0
35.0,6.45,105.812705256091,20.9830556911731,1.0,2.0,3.8,5.0,3.0,4.0
90.0,24.6,105.86674965361,21.0498579097863,1.0,2.0,,8.0,5.0,6.0
65.0,30.0,105.801320174552,21.0081792680394,1.0,2.0,4.6,8.0,4.0,10.0
50.0,15.0,105.817652368935,20.9981555243891,1.0,2.0,5.0,7.0,5.0,5.0
42.0,6.9,105.817386354595,20.9979540890165,1.0,2.0,4.5,5.0,3.0,4.0
38.0,5.45,105.893087419411,21.0264326948565,1.0,2.0,6.0,5.0,4.0,3.0
57.0,9.4,105.840800429336,21.0160377803575,1.0,2.0,,7.0,10.0,10.0
44.0,8.5,105.780582531443,20.9695586117154,1.0,1.0,3.32,4.0,4.0,4.0
140.0,62.8,105.817012,21.012325,1.0,2.0,,,,
75.0,27.5,105.823751457726,21.0606919285563,1.0,2.0,14.0,6.0,,
74.0,6.0,105.757920095071,21.0008954775794,1.0,2.0,,5.0,8.0,8.0
42.0,7.0,105.800908084831,20.9876915673993,1.0,2.0,4.0,5.0,3.0,4.0
22.0,2.6,105.850127499617,20.9836082995616,,2.0,,4.0,3.0,3.0
42.0,7.5,105.808228573142,20.9991890623794,1.0,2.0,4.0,5.0,6.0,4.0
130.0,27.5,105.77570661738,21.0117510547855,1.0,2.0,9.0,7.0,25.0,26.0
57.0,9.4,105.840800429336,21.0160377803575,1.0,2.0,,7.0,10.0,10.0
46.0,8.5,105.811340351629,20.9994441064977,1.0,2.0,3.7,6.0,9.0,9.0
40.0,7.9,105.821879730919,20.9976486254292,1.0,2.0,,4.0,4.0,3.0
42.0,7.0,105.800908084831,20.9876915673993,1.0,2.0,4.0,5.0,3.0,4.0
74.0,6.0,105.757920095071,21.0008954775794,1.0,2.0,,5.0,8.0,8.0
42.0,7.5,105.808228573142,20.9991890623794,1.0,2.0,4.0,5.0,6.0,4.0
30.0,5.5,105.749933047756,21.0040302115845,1.0,2.0,3.8,5.0,3.0,4.0
130.0,24.0,105.837907728169,21.0694322180386,1.0,1.0,6.0,2.0,3.0,2.0
36.0,7.4,105.841439844571,21.0161156545754,1.0,2.0,4.4,4.0,3.0,3.0
92.0,34.8,105.80909206525,21.0327064168019,1.0,2.0,6.2,4.0,6.0,6.0
50.0,15.0,105.817652368935,20.9981555243891,1.0,2.0,5.0,7.0,5.0,5.0
41.0,4.0,105.742270234194,20.9995148031101,1.0,2.0,5.0,5.0,5.0,5.0
52.0,5.4,105.769511554398,20.9368010864813,1.0,2.0,5.0,4.0,4.0,4.0
37.0,4.0,105.742144640375,20.99981872291,1.0,2.0,,5.0,5.0,5.0
84.0,9.8,105.741194222794,21.0699444695568,1.0,1.0,4.5,2.0,3.0,2.0
35.0,4.7,105.74153325362,21.0509433399309,,2.0,3.8,5.0,6.0,4.0
64.0,14.0,106.6686984,10.7847437,,2.0,,3.0,3.0,3.0
40.0,9.3,105.794737833832,21.0712674733978,1.0,2.0,4.0,6.0,,
60.0,1.7,106.678650133195,10.8065774507746,1.0,2.0,,3.0,5.0,4.0
84.0,13.8,105.728786467732,21.0690532191514,1.0,1.0,7.0,3.0,3.0,3.0
97.0,48.5,105.795376130359,21.0227004523579,1.0,2.0,,7.0,7.0,7.0
45.0,8.95,105.863204337708,21.0095108600922,1.0,2.0,8.0,4.0,4.0,3.0
40.0,2.15,106.689186597933,10.8289966109963,1.0,2.0,,2.0,2.0,2.0
105.0,18.5,106.671831377824,10.7762091476402,1.0,2.0,13.1,,,
36.0,7.65,105.785923669246,20.9592617826286,1.0,2.0,,5.0,4.0,5.0
58.0,15.68,105.802666034428,20.9989079725456,1.0,2.0,4.2,4.0,4.0,3.0
68.0,21.8,105.811888520756,21.0403070759609,1.0,2.0,5.5,6.0,6.0,6.0
235.0,43.0,105.800531711427,20.9876653608166,1.0,2.0,,,36.0,
84.0,9.8,105.741194222794,21.0699444695568,1.0,1.0,4.5,2.0,3.0,2.0
40.0,7.5,105.777964852573,20.9826847016874,1.0,2.0,6.0,4.0,4.0,3.0
37.0,6.8,105.80883910812,21.0327580486298,1.0,2.0,4.1,5.0,3.0,
75.5,3.49,106.654580051092,10.7770441251035,1.0,2.0,,2.0,4.0,4.0
66.6,11.5,105.871924530741,21.0380765781553,1.0,2.0,,6.0,4.0,
36.0,7.65,105.785923669246,20.9592617826286,1.0,2.0,,5.0,4.0,5.0
46.0,2.15,106.678118146952,10.818720406193,1.0,2.0,,,,
45.0,2.75,106.7139843,20.8356986,1.0,1.0,4.0,3.0,3.0,3.0
25.0,6.5,106.668184671334,10.7850652555947,1.0,2.0,5.0,6.0,6.0,6.0
42.0,3.45,108.2166586,16.0721504,1.0,2.0,4.19,2.0,2.0,2.0
45.0,9.89,105.824867032863,21.0430080277415,1.0,2.0,3.5,5.0,6.0,4.0
38.0,7.2,105.828199891608,21.0073339803788,1.0,2.0,,5.0,3.0,3.0
30.0,6.9,105.795494,21.034653,1.0,2.0,35.0,5.0,3.0,4.0
118.0,18.5,106.675247491765,10.7916504616359,1.0,1.0,9.0,1.0,1.0,1.0
30.0,3.97,105.79426989862,20.9583460810948,1.0,2.0,4.9,2.0,2.0,2.0
45.0,4.4,106.675704751787,10.7451835605146,1.0,1.0,3.2,2.0,2.0,2.0
60.0,10.5,106.639913061017,10.8048022931921,1.0,2.0,4.0,4.0,5.0,4.0
53.0,7.0,106.6484496,10.7955211,1.0,2.0,3.6,4.0,4.0,4.0
64.0,10.8,106.640515612921,10.7957940277208,1.0,2.0,,5.0,5.0,4.0
25.0,6.5,106.668184671334,10.7850652555947,1.0,2.0,5.0,6.0,6.0,6.0
40.0,7.99,105.768369009756,20.9715812101603,1.0,2.0,4.0,4.0,4.0,3.0
40.0,5.8,105.8280888,21.0155629,,,,5.0,,
118.0,18.5,106.675247491765,10.7916504616359,1.0,1.0,9.0,1.0,1.0,1.0
55.0,7.5,105.82803365096,21.0256921875117,1.0,2.0,5.0,,,
45.0,9.89,105.824867032863,21.0430080277415,1.0,2.0,3.5,5.0,6.0,4.0
38.0,7.2,105.828199891608,21.0073339803788,1.0,2.0,,5.0,3.0,3.0
45.0,4.4,106.675704751787,10.7451835605146,1.0,1.0,3.2,2.0,2.0,2.0
88.0,22.5,106.6946102,10.7837974,1.0,2.0,4.3,2.0,4.0,
50.0,7.1,105.839326102562,21.0131393331889,1.0,2.0,,5.0,,
122.0,34.9,106.6877696,10.7865203,1.0,2.0,,5.0,9.0,
30.0,4.4,105.839166947044,21.0192914700007,1.0,2.0,4.6,5.0,3.0,
95.0,16.0,106.6972849,10.7836169,1.0,2.0,4.0,2.0,2.0,
66.0,14.0,106.6781922,10.7876547,1.0,2.0,,2.0,2.0,
44.0,8.15,105.823391974444,21.0259418838862,1.0,2.0,,5.0,4.0,4.0
30.0,4.4,105.839166947044,21.0192914700007,1.0,2.0,4.6,5.0,3.0,
55.0,18.7,105.856864336656,20.9949801751031,1.0,2.0,,5.0,5.0,4.0
39.0,6.45,105.794332198453,20.9585644475856,1.0,2.0,,5.0,3.0,3.0
64.0,4.65,106.724097916732,10.8463168595725,1.0,1.0,8.0,3.0,3.0,3.0
44.0,13.45,105.863911206056,20.986548728907,1.0,2.0,3.8,5.0,4.0,4.0
88.0,19.5,106.6821309,10.8054707,1.0,2.0,5.5,6.0,6.0,
51.0,8.6,106.733970870153,10.714770195742,1.0,2.0,4.2,3.0,4.0,5.0
52.0,1.89,106.680424629875,10.7551965963479,1.0,1.0,,2.0,2.0,2.0
45.0,3.57,106.642210967136,10.7938792158125,1.0,2.0,,2.0,3.0,3.0
66.0,14.0,106.6781922,10.7876547,1.0,2.0,,2.0,2.0,
80.0,17.6,106.676586079249,10.8026038229847,1.0,2.0,4.0,5.0,4.0,
85.0,21.0,106.6726098,10.7970139,1.0,2.0,7.0,5.0,5.0,
100.0,0.76,106.652799440343,11.1406345884599,1.0,2.0,7.0,1.0,3.0,2.0
47.0,9.2,105.84270244081,20.9781026308736,1.0,2.0,4.5,4.0,,
55.0,18.7,105.856864336656,20.9949801751031,1.0,2.0,,5.0,5.0,4.0
35.0,6.2,105.865914144261,21.013711799445,1.0,2.0,,,,
64.0,10.0,105.821383535967,20.9829179262181,,2.0,4.0,4.0,4.0,4.0
39.0,6.45,105.794332198453,20.9585644475856,1.0,2.0,,5.0,3.0,3.0
65.0,12.0,106.639945009874,10.7936125504562,1.0,1.0,8.0,4.0,5.0,5.0
51.0,8.6,106.733970870153,10.714770195742,1.0,2.0,4.2,3.0,4.0,5.0
645.0,160.0,106.7217742,10.7432337,1.0,2.0,,8.0,,
193.0,13.5,106.71573874129,10.747690371229,1.0,3.0,5.0,3.0,4.0,5.0
44.0,13.45,105.863911206056,20.986548728907,1.0,2.0,3.8,5.0,4.0,4.0
57.24,2.99,106.688590209189,10.769797227749,1.0,2.0,,2.0,2.0,2.0
84.0,12.5,106.729940267801,10.7429696226708,1.0,2.0,6.0,5.0,6.0,6.0
64.0,8.45,106.618090141565,10.8007654929355,1.0,2.0,4.0,4.0,4.0,4.0
90.0,12.8,106.616635554159,10.7450775971871,1.0,1.0,5.0,4.0,4.0,4.0
65.0,12.0,106.639945009874,10.7936125504562,1.0,1.0,8.0,4.0,5.0,5.0
70.0,35.0,105.792251146419,21.0451923542748,1.0,2.0,5.5,9.0,,
84.0,12.5,106.729940267801,10.7429696226708,1.0,2.0,6.0,5.0,6.0,6.0
59.0,14.0,106.6719824,10.7976172,1.0,2.0,6.5,5.0,4.0,
64.0,10.0,105.821383535967,20.9829179262181,,2.0,4.0,4.0,4.0,4.0
57.24,2.99,106.688590209189,10.769797227749,1.0,2.0,,2.0,2.0,2.0
80.0,8.7,106.628864830427,10.777421757872,1.0,2.0,4.0,3.0,3.0,3.0
27.4,5.8,106.67794308247,10.7693648332229,1.0,1.0,3.0,2.0,2.0,1.0
90.0,18.5,106.6680878,10.7925239,1.0,2.0,5.6,3.0,4.0,
97.0,7.5,106.5919493,10.7982629,1.0,2.0,8.0,3.0,4.0,5.0
410.0,69.0,105.839965450951,21.0538445458305,1.0,1.0,16.0,4.0,5.0,5.0
80.0,8.7,106.628864830427,10.777421757872,1.0,2.0,4.0,3.0,3.0,3.0
70.0,35.0,105.792251146419,21.0451923542748,1.0,2.0,5.5,9.0,,
24.0,3.9,106.70170683006,10.7516406690599,1.0,1.0,3.0,3.0,2.0,3.0
38.0,2.4,106.619841522839,10.8714242606105,1.0,2.0,4.0,3.0,4.0,4.0
45.0,6.8,105.9064,21.019056,1.0,1.0,5.0,6.0,3.0,4.0
100.0,23.0,105.798432047376,21.0276025175514,1.0,1.0,5.2,4.0,,
100.0,22.5,105.823512400692,21.0608065490578,1.0,1.0,9.0,4.0,4.0,4.0
80.0,27.5,105.843200217801,20.9837422876814,1.0,2.0,5.0,8.0,6.0,6.0
64.0,8.45,106.618090141565,10.8007654929355,1.0,2.0,4.0,4.0,4.0,4.0
97.0,7.5,106.5919493,10.7982629,1.0,2.0,8.0,3.0,4.0,5.0
107.0,22.0,105.8378366,21.0695076,1.0,2.0,9.0,4.0,5.0,5.0
38.0,2.4,106.619841522839,10.8714242606105,1.0,2.0,4.0,3.0,4.0,4.0
100.0,23.0,105.798432047376,21.0276025175514,1.0,1.0,5.2,4.0,,
40.0,2.35,106.598981324979,10.7595112245806,1.0,2.0,,2.0,2.0,2.0
72.0,13.9,106.6983127,10.7891869,1.0,2.0,4.0,6.0,10.0,
100.0,15.5,105.892411468381,21.0282125414007,1.0,2.0,,7.0,10.0,10.0
54.7,5.8,106.665731738978,10.8639310408116,1.0,2.0,,4.0,4.0,3.0
80.0,27.5,105.843200217801,20.9837422876814,1.0,2.0,5.0,8.0,6.0,6.0
110.0,7.99,106.726417522837,10.8456632490294,1.0,2.0,4.0,4.0,4.0,5.0
250.0,17.0,106.632664616309,10.8301302648017,1.0,2.0,10.0,4.0,11.0,11.0
107.0,22.0,105.8378366,21.0695076,1.0,2.0,9.0,4.0,5.0,5.0
50.0,6.0,106.664683413678,10.845436912938,1.0,2.0,,4.0,4.0,4.0
1070.0,288.9,105.824841815568,21.0658239230449,1.0,1.0,30.0,5.0,12.0,12.0
63.0,12.5,106.677580182571,10.7739671486876,1.0,2.0,,4.0,5.0,5.0
85.0,28.0,105.823858526689,21.0687090749736,,2.0,10.0,8.0,14.0,14.0
50.0,6.0,106.664683413678,10.845436912938,1.0,2.0,,4.0,4.0,4.0
50.0,13.5,106.666679167722,10.8003021019865,1.0,2.0,5.0,5.0,5.0,6.0
56.0,12.0,106.672897298717,10.7911009984407,1.0,2.0,4.0,5.0,8.0,
70.0,23.0,105.775731325199,21.0429643638918,1.0,2.0,51.0,7.0,6.0,6.0
54.7,5.8,106.665731738978,10.8639310408116,1.0,2.0,,4.0,4.0,3.0
50.0,3.65,106.695370413605,10.8068907228365,1.0,2.0,4.0,3.0,3.0,2.0
50.0,13.5,106.666679167722,10.8003021019865,1.0,2.0,5.0,5.0,5.0,6.0
115.0,24.0,106.6781083,10.7571892,1.0,2.0,4.8,1.0,3.0,3.0
131.0,10.0,106.75670002069,10.859219984133,1.0,2.0,215.0,4.0,4.0,5.0
46.0,10.2,105.81113013728,21.0034674166568,1.0,2.0,4.0,4.0,4.0,3.0
58.0,12.5,105.837745717499,21.0695101219411,1.0,1.0,4.8,5.0,4.0,4.0
40.0,8.7,105.872857819297,21.038107105053,,2.0,4.5,6.0,4.0,5.0
60.0,19.3,105.778492751357,21.0361620817843,1.0,2.0,,5.0,6.0,5.0
43.0,8.5,105.828598123754,21.0660049736352,1.0,1.0,,4.0,3.0,4.0
60.0,20.0,105.80456754798,21.0592992960191,1.0,2.0,5.0,7.0,6.0,7.0
144.0,24.0,106.667620521132,10.84815216145,1.0,2.0,,5.0,5.0,6.0
52.0,5.2,106.638569838747,10.7368781715833,1.0,2.0,4.0,3.0,3.0,3.0
50.0,10.3,105.900948970753,21.0320546960658,1.0,2.0,,6.0,3.0,4.0
62.0,10.8,106.642054878822,10.7846715368383,1.0,1.0,4.0,5.0,4.0,5.0
40.0,8.7,105.872857819297,21.038107105053,,2.0,4.5,6.0,4.0,5.0
46.0,10.2,105.81113013728,21.0034674166568,1.0,2.0,4.0,4.0,4.0,3.0
46.62,7.0,106.650778456937,10.7845705048093,1.0,1.0,4.2,4.0,3.0,3.0
139.0,13.9,106.66776845077,10.8479642192608,1.0,2.0,,5.0,6.0,7.0
75.0,3.79,106.67678931276,10.8416843282232,1.0,1.0,,3.0,5.0,6.0
30.0,5.45,105.888705580235,21.0659958426833,1.0,1.0,,5.0,3.0,4.0
43.0,8.9,105.873843663754,21.0406004766428,1.0,1.0,6.0,6.0,4.0,5.0
1300.0,3.5,106.367259522896,10.4568477573771,1.0,1.0,,1.0,3.0,1.0
55.0,5.9,106.681047477028,20.8283011776013,1.0,3.0,,4.0,3.0,4.0
25.0,4.1,105.825414549422,21.0319554815409,1.0,2.0,,4.0,2.0,
1300.0,3.5,106.367259522896,10.4568477573771,1.0,1.0,,1.0,3.0,1.0
55.0,5.9,106.681047477028,20.8283011776013,1.0,3.0,,4.0,3.0,4.0
420.0,105.0,105.824082783264,21.069157741284,1.0,2.0,20.0,8.0,50.0,50.0
50.0,2.5,106.685320391215,10.825435831949,1.0,2.0,5.5,4.0,4.0,3.0
138.0,23.0,106.6876137,10.7987042,1.0,2.0,6.6,4.0,,
150.0,1.7,106.603037457637,11.2537936372754,1.0,1.0,5.0,2.0,6.0,5.0
35.0,5.15,105.781942872886,21.0539852195816,1.0,2.0,4.0,5.0,3.0,4.0
100.0,36.0,105.828913804456,21.0009116839272,1.0,2.0,,9.0,25.0,25.0
160.0,13.5,106.760671262599,10.843540524358,1.0,2.0,10.0,3.0,14.0,14.0
100.0,36.0,105.828913804456,21.0009116839272,1.0,2.0,,9.0,25.0,25.0
88.0,32.0,106.700309886884,10.7771512880159,1.0,2.0,4.0,5.0,6.0,5.0
140.0,25.0,106.693830621998,10.789819862812,,3.0,7.0,4.0,5.0,6.0
65.0,22.0,105.806382340056,21.0644220530518,,3.0,8.2,7.0,10.0,10.0
270.0,35.0,106.665657449144,10.7980738780695,1.0,2.0,13.0,2.0,5.0,6.0
44.0,3.45,106.701921,10.8109281,1.0,2.0,4.0,2.0,2.0,2.0
180.0,14.95,105.960693685313,20.9831443196952,1.0,3.0,11.3,4.0,6.0,
60.0,6.9,106.640700822744,10.825356635162,1.0,2.0,5.0,1.0,,
132.0,13.0,106.75096224993467,10.839402908774115,1.0,2.0,85.0,3.0,5.0,4.0
47.6,4.2,106.668739614255,10.7619550959934,1.0,2.0,,1.0,3.0,2.0
32.0,6.95,105.839808003628,21.0536529401211,1.0,1.0,,5.0,3.0,4.0
45.0,10.2,105.873788536748,20.9958629502738,1.0,2.0,,,,
32.0,6.95,105.839808003628,21.0536529401211,1.0,1.0,,5.0,3.0,4.0
54.4,6.5,106.71450217357,10.791380636127,1.0,2.0,,3.0,3.0,3.0
48.0,3.2,106.67657586728,10.7931631081747,1.0,2.0,,3.0,4.0,4.0
55.0,3.0,106.674793618181,10.8193018083225,,2.0,,2.0,3.0,3.0
35.0,5.95,105.833385203688,21.0605890911125,1.0,1.0,,5.0,3.0,4.0
78.4,3.0,109.196542995637,12.2706356317519,1.0,1.0,4.29,2.0,3.0,2.0
100.0,5.0,105.717470214413,20.9310059804062,1.0,1.0,6.0,2.0,,2.0
43.0,6.7,105.77444817357,21.0742645039293,1.0,2.0,12.0,,6.0,4.0
46.0,5.65,106.689819858131,10.8134931652832,1.0,1.0,4.0,2.0,3.0,2.0
35.0,6.96,105.820803224794,21.0422484824073,1.0,2.0,4.0,5.0,3.0,3.0
48.0,3.2,106.67657586728,10.7931631081747,1.0,2.0,,3.0,4.0,4.0
46.0,5.65,106.689819858131,10.8134931652832,1.0,1.0,4.0,2.0,3.0,2.0
75.0,17.5,105.801881876496,21.0299149412175,1.0,2.0,5.3,,19.0,
37.0,7.6,105.87377814816,20.9956504552812,,1.0,4.8,5.0,3.0,3.0
112.0,10.5,106.744064314635,10.8646129121408,1.0,2.0,,4.0,,
46.0,3.0,105.691654777012,21.0137329617305,1.0,1.0,4.5,4.0,4.0,3.0
49.0,18.6,105.877703780959,21.0469575694345,1.0,2.0,6.0,6.0,10.0,5.0
40.0,8.5,105.785851673211,21.0368440128631,1.0,2.0,,5.0,3.0,3.0
58.0,18.8,105.839013889176,20.9846022475226,1.0,2.0,,3.0,3.0,4.0
52.0,8.2,105.76704068172,21.0236144499791,1.0,1.0,4.6,4.0,5.0,3.0
36.0,5.15,105.773333571047,21.0804853888873,1.0,3.0,4.0,5.0,3.0,4.0
68.0,4.8,106.698090251234,10.788839434773,,2.0,5.0,4.0,4.0,4.0
48.0,9.8,106.692535311606,10.8022967284065,1.0,2.0,,4.0,9.0,9.0
134.0,62.8,105.817392862873,21.0123641780811,1.0,1.0,,9.0,8.0,8.0
58.0,18.8,105.839013889176,20.9846022475226,1.0,2.0,,3.0,3.0,4.0
58.5,3.2,106.679685726488,10.7706968104272,1.0,2.0,,5.0,6.0,6.0
72.0,7.3,106.623620418372,10.8146603405872,1.0,2.0,4.0,3.0,3.0,4.0
46.0,2.45,106.765204880198,10.8549149354071,1.0,2.0,5.0,2.0,3.0,3.0
83.0,3.87,109.167632455591,12.2773426130448,1.0,2.0,4.5,3.0,3.0,3.0
76.8,4.0,106.653684700303,10.7675948573302,1.0,1.0,,2.0,4.0,5.0
120.0,34.5,105.774240328836,21.0236337554407,,2.0,,,18.0,18.0
60.0,12.5,105.761616130511,20.9721489620152,1.0,2.0,,5.0,,
68.0,4.8,106.698090251234,10.788839434773,,2.0,5.0,4.0,4.0,4.0
46.0,2.45,106.765204880198,10.8549149354071,1.0,2.0,5.0,2.0,3.0,3.0
58.0,1.59,106.715524549883,10.8161405961408,1.0,1.0,4.5,2.0,3.0,2.0
46.22,3.26,106.687964659129,10.758572526992,1.0,2.0,,1.0,2.0,2.0
64.0,1.5,106.662689532744,10.738267888644,1.0,1.0,4.0,1.0,3.0,2.0
54.0,7.6,105.871948695992,21.0471595436704,1.0,2.0,4.0,3.0,,
102.0,4.9,106.60609695791,10.7558961249889,1.0,2.0,,2.0,4.0,3.0
83.0,3.87,109.167632455591,12.2773426130448,1.0,2.0,4.5,3.0,3.0,3.0
40.0,3.5,106.722921027166,10.7380215828637,1.0,1.0,4.0,2.0,1.0,2.0
70.0,3.4,106.693217609257,10.8490457371562,1.0,2.0,5.0,3.0,4.0,3.0
53.1,3.3,106.776655442371,10.7828030638382,1.0,2.0,4.0,1.0,1.0,1.0
52.0,13.2,105.76663453004,21.023914799658,1.0,2.0,6.0,7.0,11.0,
43.0,1.65,106.687865719352,20.8386305720391,1.0,1.0,4.2,3.0,3.0,2.0
32.0,2.65,105.718983008684,20.932156888426,1.0,2.0,,4.0,3.0,3.0
46.0,2.0,105.811344012458,20.8268732972649,1.0,0.0,,3.0,2.0,2.0
55.0,2.75,105.711521382136,20.9632191685428,1.0,1.0,,3.0,4.0,3.0
50.0,8.0,105.76879449801,20.9689064229364,1.0,1.0,,4.0,4.0,5.0
33.0,4.05,105.721832849266,20.965911908224,1.0,1.0,,4.0,3.0,3.0
65.0,12.8,105.815476137291,21.0272477769801,1.0,3.0,4.5,6.0,,
56.0,9.4,106.650702634508,10.849144235479,1.0,2.0,,5.0,4.0,6.0
59.0,11.8,106.636731359321,10.8383164122176,1.0,2.0,,,4.0,7.0
100.0,14.4,106.729973793764,10.7013806398382,1.0,1.0,5.0,4.0,6.0,6.0
80.0,11.2,105.8658399,21.0137553,1.0,1.0,5.0,,3.0,2.0
45.0,12.6,105.769666455116,21.0306793005422,1.0,2.0,,5.0,6.0,4.0
30.0,7.3,105.771793809802,20.9801963597971,1.0,2.0,4.0,5.0,4.0,4.0
37.0,6.8,105.815442705971,20.9829664229769,1.0,2.0,6.0,6.0,6.0,
36.0,9.2,105.775535294028,21.0430626845533,1.0,2.0,5.0,6.0,5.0,4.0
28.3,4.35,106.705112233758,10.8024218958542,1.0,1.0,3.5,2.0,2.0,2.0
41.0,6.5,105.764765628922,20.9670951322269,1.0,1.0,4.0,4.0,4.0,4.0
100.0,13.9,106.686205846523,10.8089921626634,1.0,2.0,,6.0,13.0,13.0
26.0,3.45,105.783560559381,20.9639526023294,1.0,1.0,5.0,3.0,2.0,2.0
39.0,6.8,105.818545613312,20.9640990339008,1.0,2.0,4.0,5.0,4.0,
35.0,4.65,105.716712111584,21.0045237763874,1.0,1.0,4.0,5.0,3.0,4.0
40.0,8.5,106.709284322396,10.8126516717235,1.0,2.0,,3.0,4.0,4.0
56.0,16.2,105.857104881415,20.9886043796788,1.0,2.0,4.0,6.0,5.0,5.0
1000.0,8.2,106.3757156,10.9292952,1.0,1.0,,,46.0,46.0
57.0,12.0,106.687516187242,10.7587454500479,1.0,2.0,3.8,2.0,3.0,2.0
30.0,2.35,106.639142420274,10.8631973077942,,1.0,4.0,2.0,3.0,3.0
100.0,4.2,106.821882341568,10.7936253227833,1.0,1.0,6.0,2.0,3.0,2.0
45.0,5.7,105.746229327544,20.9817381982385,1.0,1.0,7.0,4.0,4.0,4.0
35.0,3.85,105.840073886007,20.9514100059664,1.0,2.0,4.0,5.0,4.0,4.0
45.0,8.29,105.846106544017,20.9962731337978,1.0,2.0,3.5,6.0,6.0,5.0
110.0,13.2,106.642547817102,10.8044711588224,1.0,1.0,5.0,2.0,4.0,2.0
51.0,6.7,106.628914714052,10.7778803067267,1.0,2.0,4.3,5.0,6.0,6.0
50.0,10.6,105.785962549488,20.9851627191135,1.0,2.0,4.5,6.0,6.0,5.0
31.0,5.75,105.844087965346,20.9764928028306,1.0,,4.0,5.0,3.0,
44.4,6.5,105.787676092141,21.0759173108625,1.0,0.0,3.05,1.0,1.0,1.0
19.0,4.5,105.81000663178,21.0293925379835,1.0,2.0,,4.0,2.0,3.0
51.0,10.6,105.769463501471,20.9688131309064,1.0,2.0,6.4,3.0,3.0,2.0
52.0,13.5,105.774426161885,21.0310889520998,1.0,2.0,3.15,4.0,5.0,4.0
70.0,16.0,105.793057362862,20.9878086325356,1.0,2.0,4.0,4.0,7.0,7.0
81.0,9.5,106.753173970369,10.6785304351693,1.0,2.0,6.0,4.0,4.0,5.0
110.0,7.99,106.725852630947,10.8454399407733,1.0,2.0,8.0,4.0,4.0,5.0
30.0,5.2,106.65429944088,10.7770650449058,1.0,1.0,3.2,2.0,3.0,3.0
30.0,5.7,105.806855869787,21.002299848298,1.0,1.0,4.2,5.0,3.0,4.0
270.0,62.0,106.677713810864,10.7741551069746,1.0,1.0,14.0,3.0,10.0,6.0
59.0,11.5,105.779225685966,20.9729790241175,1.0,1.0,,4.0,4.0,4.0
57.0,6.99,106.733817354081,10.7264748304761,1.0,2.0,4.0,4.0,4.0,4.0
113.0,12.0,106.618275374715,10.7295685329042,1.0,2.0,6.0,5.0,5.0,6.0
300.0,14.0,106.609525028603,10.8848901721187,1.0,1.0,13.5,1.0,3.0,1.0
230.0,32.0,109.190463007941,12.2164327037565,1.0,2.0,,,37.0,39.0
58.6,4.75,106.688599459313,10.8720827179676,1.0,1.0,4.0,3.0,4.0,3.0
63.0,18.5,105.781641033735,21.0538882087939,1.0,2.0,6.0,5.0,,
60.0,12.0,105.825293155528,21.0323194514049,1.0,1.0,3.5,5.0,6.0,4.0
64.0,3.3,106.590539316017,10.7936491239524,1.0,2.0,4.0,2.0,2.0,2.0
41.0,4.25,105.859723509459,20.9248395980561,1.0,,3.7,,,
80.0,5.8,105.833756353171,20.9324764329093,1.0,1.0,5.0,4.0,4.0,3.0
45.0,8.9,105.819672397055,21.0125046151513,,2.0,4.5,6.0,4.0,3.0
60.0,14.0,105.806201858484,21.0401872440451,1.0,2.0,,,11.0,11.0
72.0,6.9,106.83301589187,10.9482031148665,1.0,1.0,4.0,3.0,3.0,3.0
40.0,2.5,106.634201928535,10.8649265008665,1.0,2.0,5.0,2.0,4.0,3.0
70.0,10.2,105.816981454891,20.9976848514674,1.0,2.0,4.0,4.0,4.0,3.0
40.0,8.27,106.649019957124,10.8388185089027,1.0,2.0,8.25,4.0,3.0,4.0
42.0,7.95,105.774807413138,21.0206272807344,1.0,2.0,3.8,5.0,9.0,10.0
80.0,16.9,105.866560937917,21.0498090079167,1.0,1.0,5.4,4.0,4.0,4.0
122.0,38.0,105.825188582129,21.0322572836026,1.0,2.0,12.0,9.0,35.0,35.0
128.0,8.4,106.64903327878,10.8385242205026,1.0,1.0,5.0,1.0,2.0,2.0
34.5,6.86,105.844475411531,20.9803820042159,1.0,2.0,4.0,5.0,4.0,4.0
35.0,6.2,105.791718792434,21.0658307667967,1.0,2.0,,5.0,3.0,4.0
50.0,1.6,106.06653260294,20.9455731052596,1.0,1.0,,3.0,3.0,2.0
101.0,20.0,105.81905185148,21.0355566082026,1.0,2.0,8.5,5.0,5.0,5.0
65.0,12.8,105.818693513378,21.0254425657032,1.0,2.0,4.5,5.0,7.0,4.0
75.0,22.0,105.821920337945,21.0209338571969,1.0,1.0,9.6,4.0,3.0,4.0
68.1,11.95,105.833588,21.0337818,1.0,1.0,,4.0,6.0,6.0
130.5,3.5,109.169057292554,12.2617520479302,1.0,1.0,13.0,2.0,2.0,3.0
32.0,5.5,105.878220103851,20.9868307653751,1.0,2.0,3.5,5.0,3.0,4.0
