frontage,access_road_width,area,price,longitude,latitude
12.170175438596493,3.0,35.0,4.2,105.76176162952,20.9901310834194
4.67,2.3,63.9,4.79,105.867987600334,21.0793196380269
5.8,4.0,92.0,16.0,105.828850761515,21.0007942676637
72.0,4.0,72.0,1.85,105.708365010303,20.9198711165422
100.0,5.0,2922.0,5.85,105.839539924142,21.2571035618847
14.0,7.0,400.0,42.0,105.917539703418,20.9797646228472
12.5,9.597043491671808,300.0,2.7,105.820774754033,21.3219651908846
7.5,12.0,86.0,11.2,105.716061630404,21.0650581938069
4.5,5.0,70.0,5.5,105.897167383497,21.0648122507262
35.0,3.0,45.0,2.95,105.830849625271,20.9365659219116
4.0,4.0,72.3,1.74,105.790996440167,21.2478997487532
5.0,12.0,80.6,1.45,105.5568157,21.0252335
4.1,5.0,61.0,5.0,105.8164249615,21.1539246893884
3.9,3.5,45.0,2.2,105.813813907022,21.139525298974
4.85,9.597043491671808,48.5,9.4,105.732502591425,20.9480459125563
3.8,3.0,52.0,3.35,105.849260306614,21.152042409039
6.0,3.0,40.0,7.9,105.810175738553,21.0730466836838
4.0,6.0,48.0,4.35,105.857401911964,20.9230380662378
4.0,3.0,51.5,3.4,105.75663423569,21.1507534033925
7.6,9.597043491671808,145.0,14.8,105.762708895777,21.0451079566658
3.5,11.0,35.0,9.6,105.785406964417,20.9750557957858
4.0,4.0,80.0,6.0,105.831298472785,21.1461847693452
12.170175438596493,7.0,40.0,2.5,105.839494150132,20.9012200539917
4.0,4.0,43.0,3.1,105.722014088512,20.9281552429388
5.0,12.0,50.0,8.8,105.852447225903,21.0289486097874
5.0,9.597043491671808,72.0,15.7,105.768319879614,21.0134684098758
12.170175438596493,9.597043491671808,35.0,1.55,105.65149931991,21.0818659969102
12.170175438596493,9.597043491671808,3600.0,20.0,105.458384218712,20.9876693413689
5.0,7.0,41.0,4.79,105.961988692142,21.0254235650781
5.0,9.597043491671808,97.0,16.0,105.768766197246,21.01340234084
5.6,9.597043491671808,68.0,3.0,105.969021089095,20.9989780349027
12.170175438596493,5.0,8000.0,75.0,105.480061127055,20.974389388689
12.170175438596493,9.597043491671808,40.0,6.2,105.775777194345,21.0115454540211
3.9,9.597043491671808,41.0,4.16,105.916633478181,20.9970275385774
11.0,4.0,120.0,3.5,105.963798291663,21.0027203837976
6.6,9.597043491671808,82.0,12.0,105.76855544153,21.0135232219861
8.0,6.0,120.0,13.2,105.831350046433,21.1462258336128
4.6,9.597043491671808,32.0,2.85,105.932793057567,20.9887133578995
20.0,4.0,1030.0,4.3,105.413864921467,21.080458979021
8.0,4.0,198.0,6.8,105.96418837066,21.0026196665332
4.0,9.597043491671808,38.0,5.15,105.771154274619,20.9887153687021
12.170175438596493,9.597043491671808,51.0,3.5,105.941608504138,21.0316841563522
5.0,8.0,85.5,14.1,105.823169703598,21.1186905085739
4.0,2.5,40.0,2.35,105.995718472526,21.0233477346962
4.5,6.0,209.0,13.2,105.762440460109,21.0455465737195
5.3,4.5,99.0,7.4,105.81357548338,21.1455838914638
5.0,6.0,122.23,6.0,105.736601162644,21.1419548461271
3.5,2.5,44.0,5.5,105.937069140318,21.0086217692981
4.0,4.0,62.4,4.4,105.848926373725,21.1520170756801
4.0,4.0,56.8,4.8,105.850107443862,21.1282727400496
4.4,45.0,76.6,7.25,105.857443479094,21.1431248953261
5.0,5.0,55.0,4.0,105.808220841584,21.1778483217973
8.5,10.0,199.0,34.5,105.745778190726,21.0478170853253
3.6,9.597043491671808,48.0,7.85,105.818548737563,20.9640239458333
3.8,3.5,62.0,3.65,105.834115453564,21.17736728047
4.0,4.0,43.0,3.7,105.800224483447,20.9340709753892
4.3,4.0,50.0,5.4,105.823219929173,21.1186763923639
5.0,9.597043491671808,75.0,3.0,105.990500240119,21.0090076640809
12.170175438596493,9.597043491671808,77.0,31.5,105.823929775433,21.0221216791866
6.2,8.0,78.0,18.65,105.867068497025,21.04991287336
13.2,9.597043491671808,129.0,1.3,105.773971767638,21.0239844919562
4.5,4.0,45.0,5.35,105.830444166015,21.1212513422162
3.82,2.5,35.0,3.25,105.916589652297,20.9967379302356
12.0,6.0,168.0,4.3,105.698606421706,20.878455007449
1.178,3.0,50.0,2.1,105.728405645866,20.9232247131929
3.16,9.597043491671808,40.0,2.4,105.843888267057,20.8987959969316
5.0,9.597043491671808,82.5,6.6,105.835052435222,21.1768358982524
5.2,9.597043491671808,145.0,33.9,105.808586070168,21.0539603710932
4.0,5.0,45.0,14.5,105.785584016938,21.0414241744227
35.0,2.0,96.0,11.9,105.856394457932,20.9887184479914
3.5,2.2,45.0,4.29,105.887314996948,20.9984669004821
4.6,30.0,135.0,13.0,105.841546916441,20.9689597062718
4.3,2.6,42.0,5.95,105.770646236069,21.0120796607869
12.170175438596493,9.597043491671808,61.0,10.3,105.769419137825,21.0392532765012
5.0,3.0,74.5,4.35,105.867376959724,21.1280944226115
5.3,5.0,44.4,1.4,105.890779662877,20.846230298533
4.8,3.0,52.0,4.7,105.748174983796,21.005497614204
14.0,48.0,98.0,44.0,105.86809057695,21.0588620395118
6.8,8.0,73.0,16.7,105.936273118351,21.0047972109
34.0,5.0,47.0,4.2,105.962557983268,21.0347274218962
5.0,7.0,66.5,11.7,105.876145179509,21.0527715343911
5.0,9.597043491671808,60.0,16.0,105.870136971547,20.9667535738451
9.0,25.0,180.0,42.0,105.916089200465,21.0338927322576
6.5,10.0,96.0,13.0,105.935648117252,21.0095267825536
12.170175438596493,9.597043491671808,66.0,6.8,105.936180526215,21.0094879201789
4.0,9.597043491671808,61.5,1.3,105.790980432556,21.2480065666847
5.0,11.0,102.8,4.95,105.7733711,21.2011379
4.5,15.0,75.0,19.0,105.901820865167,21.0561850407239
3.99,8.0,54.0,6.2,105.710717848231,21.0278342910865
4.0,9.597043491671808,60.0,5.05,105.86641125406,21.1154486514429
12.170175438596493,6.0,55.0,5.8,105.749697988975,21.00394835901
4.0,3.0,54.0,8.1,105.744022931904,21.0382025168184
12.170175438596493,9.597043491671808,43.0,14.85,105.839540508385,21.0532082797749
12.170175438596493,9.597043491671808,52.0,9.7,105.841212911809,20.9841323277407
4.0,3.5,50.0,6.98,105.893088568934,21.0265067140579
12.170175438596493,9.597043491671808,58.0,7.4,105.935916617664,21.0097556871081
12.170175438596493,4.0,63.0,13.8,105.845328725907,21.0374943408655
4.0,6.0,40.5,13.9,105.786819941409,21.041687052013
5.61,4.0,45.0,1.95,105.870071002026,21.1652059348046
4.0,10.0,56.4,7.78,105.70763894589,21.0703254845531
8.3,5.0,60.0,2.18,105.869876801506,21.1651188877391
11.0,9.597043491671808,115.0,14.5,105.774101408355,21.0240119771829
12.170175438596493,9.597043491671808,100.0,25.5,105.77474533428,21.020697994807
12.170175438596493,7.0,32.0,6.5,105.857002152806,20.9228987401372
4.5,6.0,60.0,19.4,105.772999095997,21.0354490140341
4.0,4.0,63.2,4.85,105.929919293392,20.9806717645752
7.0,9.597043491671808,90.0,13.3,105.80408293397,21.0182046770051
46.0,9.597043491671808,45.0,2.52,105.677872281522,21.0507270502827
4.18,3.5,76.0,7.0,105.716308288998,21.0091212534121
7.0,5.0,160.0,13.5,105.86682091831,21.0498801475029
4.5,2.5,31.0,2.9,105.932321337892,20.9884803721088
4.0,3.5,70.0,5.35,105.941413754755,20.9790747359796
5.0,9.597043491671808,110.0,13.7,105.8128851,21.0153717
12.170175438596493,9.597043491671808,50.0,3.5,105.733564494631,20.9385250592082
5.0,12.0,50.0,13.0,105.771737621457,20.9802780789449
5.4,3.0,47.0,4.3,105.935931801796,20.9864392780707
12.0,5.0,510.0,0.8,105.711502725606,20.9630210911266
19.0,5.0,460.0,136.0,105.824171392852,21.0687604503525
5.0,2.2,50.0,3.85,105.932527007772,20.9883756566393
6.0,5.0,209.0,3.5,105.560214342021,20.9480988198919
5.0,7.0,80.0,2.3,105.54826126672,21.0409964492397
5.0,5.0,73.8,2.1,105.54797085811,21.0406914769013
4.4,3.0,50.0,3.88,105.728600017631,21.0693974155716
4.3,3.2,89.5,2.45,105.833061797696,21.2267764009681
33.0,6.0,42.0,5.2,105.743956985202,20.9604504138368
12.170175438596493,20.0,105.0,37.3,105.82410058936,20.9969102330075
4.0,6.0,39.0,2.05,105.732225886002,20.9479499130449
5.9,9.597043491671808,34.0,7.2,105.784015985465,20.9713152210224
12.170175438596493,3.0,40.0,2.75,105.916990228814,20.997227374812
4.0,2.5,62.0,2.1,105.899383271178,21.1527740455921
3.5,3.2,38.0,5.85,105.710341341492,21.068421104357
3.7,2.5,74.0,2.45,105.802571495988,21.1775926099358
12.170175438596493,2.5,45.0,2.54,105.99150644504,21.024821954415
12.170175438596493,7.0,44.5,2.6,105.786265281511,20.8809414065618
4.6,4.0,48.0,2.75,105.881581234543,21.1377179189473
12.170175438596493,3.0,52.0,4.15,105.857315636262,20.923292916221
12.170175438596493,5.0,81.0,11.6,105.786111480736,20.9595279674364
6.0,6.0,152.0,1.65,105.635643343129,20.8560532407476
4.0,4.5,70.0,0.2,105.973900442493,21.1028412522554
4.45,4.0,56.0,5.95,105.916880421735,20.9969254859932
5.6,9.597043491671808,135.0,25.0,105.788927080397,21.0526692474669
5.5,3.0,42.0,1.9,105.869736232132,21.1877428717369
5.0,9.597043491671808,71.0,22.5,105.822234767689,20.9986596597521
4.1,6.0,75.0,2.5,105.548253640227,21.0407096162566
12.170175438596493,20.0,82.0,36.0,105.793353115619,21.0415093010137
12.170175438596493,9.597043491671808,50.0,7.9,105.779045216419,20.9681683384911
4.75,7.0,90.0,3.92,105.902013941406,20.8476150000956
12.170175438596493,9.597043491671808,100.0,47.0,105.824139801508,21.0686826293982
5.83,9.597043491671808,92.3,16.5,105.828773858742,21.001178900121
12.0,18.0,308.0,40.5,105.943162990844,21.0143028911267
4.06,9.597043491671808,42.8,2.9,105.82468643254,20.893915363554
7.72,5.0,100.0,3.4,105.567981019803,20.9896507855066
3.9,3.2,61.0,1.74,105.920570367422,20.8609340656974
3.2,11.0,40.0,5.86,105.909432720134,21.0105462980174
5.0,2.5,48.1,3.8,105.824426791407,20.9092713414433
4.3,9.597043491671808,50.0,11.9,105.766556780099,21.0448991008147
4.5,9.597043491671808,48.0,7.15,105.789509580876,20.9750398308061
5.0,6.0,80.0,1.69,105.5788969,20.885461
5.0,4.0,62.0,2.6,105.833964113862,21.1774130927302
6.0,6.0,79.0,10.0,105.806669481719,21.0805775674018
5.0,4.0,185.0,1.33,105.578926622912,20.8852936322736
5.5,6.0,100.0,14.0,105.903161799741,21.0088007484554
5.51,9.597043491671808,50.0,4.2,105.829774077186,20.9145187021407
8.33,9.597043491671808,100.0,8.5,105.844234032107,20.8990966989666
7.6,10.0,61.0,10.0,105.754727224659,20.9679752674435
4.2,4.0,56.0,1.48,105.870185246465,20.777747125858
13.4,10.0,175.0,3.25,105.6470333,20.9218744
9.0,4.0,200.0,22.0,105.806677083876,21.0805834209254
5.0,10.0,130.0,3.13,105.640348081904,20.9921745564305
6.36,9.597043491671808,40.0,2.55,105.843858290138,20.898912988234
6.0,6.0,127.0,4.0,105.529148617847,21.0284457749363
5.4,9.597043491671808,67.0,3.35,105.873420272806,20.9197592188497
5.25,5.0,62.0,5.1,105.6914397,21.0783719
4.0,16.0,52.0,12.5,105.7865737,20.9751401
5.0,5.0,86.9,2.44,105.556136225105,20.9910962175085
6.4,7.0,64.0,4.5,105.691449068866,21.077341461957
12.170175438596493,9.597043491671808,100.0,25.5,105.774660350572,21.0205176579256
5.0,8.0,100.0,3.4,105.578638268432,20.8965378393915
7.78,45.0,410.0,5.32,105.602750882827,20.9782960575198
4.0,35.0,50.0,5.3,105.92649679631,21.0472472092045
3.9,8.0,41.0,6.23,105.710189381082,21.0684861140691
10.0,45.0,200.0,5.5,105.553359900109,20.9715472042687
3.5,2.0,34.0,2.48,105.920331525323,21.069135144768
12.170175438596493,9.597043491671808,48.0,5.5,105.785003279425,21.0919207591296
7.0,9.597043491671808,160.0,2.24,105.77766216675,21.2767463919748
12.170175438596493,9.597043491671808,40.0,3.1,105.734776332459,21.0917711066751
12.170175438596493,9.597043491671808,40.0,2.4,105.852447225903,21.0289486097874
4.8,6.0,60.0,1.4,105.465258309222,21.0867998705353
3.1,3.0,50.0,2.85,105.920209881059,21.0688866169012
6.5,9.597043491671808,110.0,15.0,105.87264754918,21.0382831647846
12.170175438596493,9.597043491671808,91.0,3.5,105.757860447555,21.1547184994472
12.170175438596493,9.597043491671808,68.0,18.8,105.773339504784,21.0353634443631
4.5,4.0,56.0,6.0,105.823238352111,21.1187077591376
20.0,9.597043491671808,1200.0,250.0,105.799529,21.0107492
27.0,6.0,1280.0,3.8,105.597135590314,20.844271201593
12.170175438596493,9.597043491671808,57.0,8.99,105.784989438328,21.0919971963038
7.6,7.0,120.0,40.0,105.809421038792,21.0613287306745
14.5,35.0,438.0,13.58,105.553250880146,20.971543268357
12.170175438596493,9.597043491671808,43.5,5.8,105.87398831577,21.080599426094
8.2,10.0,130.0,46.0,105.799388845201,21.0107030822712
5.0,9.597043491671808,66.0,4.2,105.831167341766,21.1460146835624
5.5,4.0,73.0,3.5,105.8312314,21.1331634
5.1,200.0,51.8,2.95,105.764156079322,20.9427139317414
6.0,2.5,70.0,11.8,105.824893778333,21.0041624214719
4.55,8.0,64.2,1.4,105.515626024305,21.0597617638605
4.3,9.597043491671808,37.3,3.0,105.69155024063,21.0774716825829
12.170175438596493,9.597043491671808,81.0,18.0,105.893176816175,21.0264332145839
4.0,9.597043491671808,57.5,2.55,105.684966259491,20.9349191145241
4.24,4.0,65.3,2.35,105.833528594673,21.2271630024971
12.170175438596493,3.0,105.0,12.0,105.747454332807,20.9711490524624
6.0,4.5,40.0,2.9,105.691438791947,21.0138940002789
5.1,6.0,60.0,13.8,105.766446298769,21.0399303997161
12.170175438596493,9.597043491671808,80.0,3.75,105.901193708365,21.1770548747758
4.0,4.0,40.0,3.15,105.821830806521,20.9075993554376
12.170175438596493,9.597043491671808,448.7,1.03,105.351649331705,21.1261027492598
5.0,2.0,74.0,3.7,105.877841704316,20.9165958829487
12.170175438596493,9.597043491671808,273.0,3.75,105.658488469551,20.8426836833872
4.5,9.597043491671808,59.3,4.15,105.830505813644,20.936211500832
6.0,7.0,95.0,1.9,105.506737770174,21.0457420650388
5.0,5.0,60.0,4.5,105.6982731,21.0069448
4.3,30.0,81.0,1.3,105.716175278681,21.0651850523883
4.0,35.0,46.0,3.7,105.961356953249,21.0287383966198
5.0,6.0,75.0,4.55,105.65186981124,21.0814805585007
8.0,4.0,140.0,5.0,105.962862368418,21.0345132853235
3.74,9.597043491671808,48.0,6.5,105.907907041653,21.0250835957053
100.0,6.0,18500.0,35.0,105.403301821141,21.0865967805419
62.0,4.0,80.2,1.6,105.653331150682,21.1744043281306
12.170175438596493,9.597043491671808,107.5,3.7,105.685521585777,21.1129608503506
6.86,10.0,80.0,2.57,105.521110530946,20.942600260299
6.3,2.0,121.0,12.3,105.846954123823,20.9876394219604
4.0,9.597043491671808,47.3,1.65,105.916554033069,21.1506554234844
4.92,2.0,50.0,6.45,105.810932771839,21.0037196184596
12.170175438596493,3.5,80.0,8.0,105.827967499272,21.0000324576516
4.5,9.597043491671808,41.0,5.15,105.934921592047,21.0388607369237
5.0,9.597043491671808,31.0,3.6,105.780668133396,20.9890525275637
5.0,8.0,76.3,6.5,105.85244722590335,21.02894860978742
8.5,30.0,148.0,85.0,105.786356113628,21.0307774405372
7.0,24.0,151.0,22.0,105.583028422008,21.0494291742802
6.0,10.0,110.0,9.5,105.545164257097,21.0197548072582
10.7,9.597043491671808,130.0,37.8,105.813144446578,21.0743915343978
12.170175438596493,9.597043491671808,65.0,0.858,105.689423224458,20.7201072468823
4.0,2.0,50.0,2.1,105.91234864745,21.0790970830448
5.0,5.0,89.0,3.5,105.651614876284,21.0814661731106
5.0,4.0,100.0,5.85,105.833778127013,21.1773668066799
6.0,9.597043491671808,80.0,6.73,105.887043954886,21.0800873928726
12.170175438596493,9.597043491671808,52.0,4.2,105.7439787,21.0095578
4.5,9.597043491671808,74.0,5.8,105.843497977034,20.8988548888706
4.5,9.597043491671808,55.0,3.9,105.857262396376,20.9230130958262
4.5,9.597043491671808,60.0,2.75,105.722378721198,20.9461990465471
6.7,2.7,52.7,6.15,105.85244722590335,21.02894860978742
4.0,4.0,80.0,3.84,105.869091519366,21.1875235481627
10.5,5.0,170.0,35.0,105.804485264024,21.0898024700272
5.0,6.0,92.3,4.2,105.651337377371,21.08142097311
6.0,8.0,100.0,2.7,105.51438584694,20.9741512992914
8.5,6.0,190.0,34.5,105.745526679227,21.0475510748132
4.6,3.0,45.0,3.0,105.79489043513,21.0234022386692
4.5,3.5,58.0,5.0,105.912142680283,21.0009332642636
6.9,4.0,102.9,3.6,105.570511063526,20.9903365460679
3.0,8.0,30.0,4.3,105.855123433718,20.9097423170532
3.7,5.0,43.0,3.15,105.857428543351,20.9229675654601
6.0,15.0,106.0,25.0,105.8726639,21.035675
5.0,10.0,105.0,34.5,105.828461895042,21.0657108511924
13.0,7.0,452.0,79.0,105.781182712617,21.0448305478306
5.0,3.0,55.0,4.5,105.852386364827,20.9182512248311
13.0,7.0,455.0,79.0,105.778865516875,21.040945369712
5.0,4.0,100.0,6.5,105.81611850983,21.1533964447578
12.170175438596493,9.597043491671808,36.0,3.98,105.897717913432,21.0649457578211
5.0,6.0,100.0,0.6,105.696965760325,20.6284096674042
5.0,4.0,65.0,5.85,105.94149072854,20.9791702299116
4.5,10.0,51.0,3.5,105.893863800929,20.9142991134744
17.0,25.0,435.0,140.0,105.804521553506,21.0595542704923
12.170175438596493,4.0,41.0,0.666,105.701826153035,20.666427945726
12.170175438596493,9.597043491671808,334.0,19.0,105.898329847851,21.0132183434104
855.0,5.0,206.0,3.9,105.539369724602,21.0399523457961
5.0,6.0,70.0,15.0,105.794546774624,21.0716198438353
5.5,12.0,100.0,3.13,105.514039987387,20.9741547733772
5.5,2.0,37.0,3.15,105.7102039,21.0686006
5.0,9.597043491671808,37.0,2.65,105.968500185185,21.0243195099224
12.170175438596493,4.0,57.0,3.6,105.963118781078,21.0344332962441
12.170175438596493,9.597043491671808,41.0,3.85,105.916802296143,20.9969380858977
12.170175438596493,9.597043491671808,81.0,6.2,105.916916599147,20.9971114168726
4.0,12.0,50.0,13.5,105.732312230817,20.9475824623397
12.170175438596493,9.597043491671808,100.0,5.7,105.912020082481,21.0008567716779
3.6,9.597043491671808,42.0,3.25,105.960751666056,20.9829478359632
3.3,9.597043491671808,77.0,9.2,105.863716117481,20.9863766314086
4.0,9.597043491671808,90.0,1.8,105.51098456982,21.1109687568829
6.6,15.0,84.0,13.5,105.934662570067,21.0387704335234
4.0,12.0,50.0,5.3,105.740000907941,20.9266322276372
12.170175438596493,9.597043491671808,100.0,14.0,105.894686832424,21.062427095161
4.5,15.0,57.3,10.6,105.768450714223,20.9655628290109
4.5,9.597043491671808,52.9,3.6,105.717043276059,20.9308510611876
4.0,2.0,56.0,2.8,105.703869152577,20.944151335793
4.0,6.0,67.9,1.38,105.545820080092,21.0684974439106
12.170175438596493,9.597043491671808,48.1,3.6,105.716985959587,20.930893261362
7.5,6.0,335.2,7.37,105.474368170402,20.9833153230091
7.0,9.597043491671808,85.0,21.5,105.806913006272,21.0498106770369
5.0,5.0,96.9,2.55,105.602981867885,20.9781932836658
5.0,12.0,50.0,12.5,105.754888281088,20.9681461452043
3.9,3.0,41.0,3.2,105.731183,21.0532128
6.0,13.0,90.0,15.9,105.93466897057,21.0388977368258
5.0,6.0,81.0,3.0,105.528785379571,20.9531902889236
45.0,15.0,72.9,2.3,105.569153130054,20.9933553401945
7.0,9.597043491671808,45.0,13.5,105.87292201248,21.039220829166
12.170175438596493,9.597043491671808,51.2,3.6,105.709996614605,20.9315737414495
95.0,6.0,335.2,7.0,105.474107155652,20.9836820907285
5.0,8.0,61.0,1.59,105.506372436574,21.0458971234506
4.86,5.0,51.4,1.24,105.714316862948,20.7263958874001
7.7,15.0,150.0,45.0,105.824722917247,21.0152760862236
5.0,5.0,106.8,0.927,105.70163978553,20.6665105508951
6.0,12.0,70.0,6.5,105.897096000166,21.1138978467233
4.0,9.597043491671808,70.0,3.25,105.779661310224,21.1626561157711
6.0,15.0,75.0,11.2,105.857184158881,21.1433300592319
5.0,9.597043491671808,115.0,26.5,105.779383069241,21.040965179462
12.170175438596493,9.597043491671808,197.0,19.9,105.749461122004,21.0049524824445
6.25,10.0,75.0,7.9,105.72464068485,20.9688709646977
4.1,4.0,57.5,3.2,105.878753325936,21.1371021990795
4.7,2.0,48.4,11.5,105.826410377483,21.0664940015111
5.0,9.0,75.0,9.4,105.9346688,21.0387726
4.0,9.597043491671808,70.0,3.25,105.779661310224,21.1626561157711
5.0,5.0,52.0,2.7,105.857252470343,20.9230685188833
4.0,4.0,136.0,18.9,105.814927740629,21.0067389425575
12.170175438596493,3.0,100.0,2.8,105.920577101601,20.8610914359608
39.09,9.597043491671808,1274.0,9.9,105.413809659294,21.0800339310656
12.170175438596493,3.0,41.3,3.25,105.953715018678,20.9763602459519
12.170175438596493,9.597043491671808,55.0,4.1,105.935861881232,21.0098436825433
12.170175438596493,9.597043491671808,70.0,2.43,105.557015903085,21.1330940428489
12.170175438596493,9.597043491671808,526.0,14.0,105.499161433478,21.1292534406954
3.4,3.0,51.0,6.1,105.853685603717,21.1393816293437
5.0,7.0,73.0,7.99,105.894977506227,21.0617319372631
12.170175438596493,9.597043491671808,52.0,1.33,105.901655943822,20.8475989885342
6.0,9.597043491671808,97.0,10.5,105.905379093903,21.0398281210426
6.0,9.597043491671808,80.5,12.3,105.775004449791,21.0203510730197
7.0,9.597043491671808,110.0,14.5,105.935133547024,21.0388762649846
5.0,6.0,66.0,2.0,105.556598116386,21.0044389914907
12.170175438596493,5.0,105.0,8.55,105.934628888225,21.0387166491283
4.3,6.0,63.0,12.9,105.896559,21.0407327
12.170175438596493,9.597043491671808,46.5,5.5,105.934618362738,21.0386634945316
4.5,6.0,100.0,1.4,105.479443033108,20.974330845338
12.170175438596493,9.597043491671808,50.0,6.1,105.855919250655,21.1608548082986
7.0,8.0,317.0,4.44,105.444245127765,21.0516407548881
10.0,8.0,1250.0,2.75,105.318520599398,21.1720877971126
5.2,5.0,95.0,0.82,105.85244722590335,21.02894860978742
12.170175438596493,9.597043491671808,30.0,3.35,105.731765907258,20.9355280546729
5.0,10.0,50.0,11.0,105.74617613272,20.9816804564444
6.0,12.0,70.0,2.43,105.556781866027,21.1329029550121
6.0,12.0,2381.0,11.0,105.444574076108,21.0513504399901
5.2,9.597043491671808,95.0,10.75,105.8977812,21.0402639
12.170175438596493,4.0,68.0,0.85,105.552721713,20.9744308718111
5.0,9.597043491671808,52.0,6.2,105.762711776422,21.0453436633295
5.0,3.0,42.0,3.55,105.953751710431,20.9763668087869
6.25,3.2,105.2,3.79,105.808789134161,20.8530656763474
4.0,8.0,50.0,6.0,105.741393741882,21.0511106134228
4.0,9.597043491671808,50.0,9.0,105.746279519069,20.9817934347827
4.5,6.0,72.2,1.55,105.593311573828,20.929400228095
7.0,4.0,165.0,26.0,105.809119871883,21.0608812675809
12.170175438596493,4.0,130.0,1.3,105.605018955063,20.8701490224232
4.5,3.5,65.0,8.4,105.917518242192,21.0212062197594
5.0,6.0,80.0,4.7,105.97615152379,21.0233905765641
12.170175438596493,9.597043491671808,53.7,3.6,105.840250395148,21.1775973426464
8.8,9.0,189.0,7.6,105.812942627817,21.2512550021773
12.170175438596493,9.597043491671808,86.0,1.95,105.583185904216,21.049152406446
3.3,9.597043491671808,34.0,10.7,105.798487052069,21.0277394544198
12.170175438596493,9.597043491671808,35.0,3.2,105.757974556054,21.0010199716017
7.2,4.0,231.0,13.25,105.902204399346,21.0030271283414
4.5,2.5,49.5,4.3,105.93471053056,21.0387760119397
12.170175438596493,9.597043491671808,4500.0,125.0,105.848016298219,20.950350010404
11.0,9.597043491671808,60.0,2.7,105.903725917722,21.0082359156448
6.5,5.0,161.3,23.0,105.8008204,21.0377412
3.67,7.0,48.0,4.5,105.9625368415,21.0344610640156
12.170175438596493,11.0,39.0,7.6,105.808409335969,21.08401486139
9.0,6.0,150.0,28.0,105.801506406406,21.0087016920501
5.5,10.0,80.0,2.6,105.873400946758,20.8401282204251
7.0,7.0,60.5,2.08,105.539554136993,21.039855729744
7.2,20.0,90.0,35.0,105.82332645554,21.0350406008446
5.3,9.597043491671808,69.0,4.2,105.971162133211,20.9968716284651
5.0,3.5,80.0,2.35,105.833128851871,21.2269745445996
12.170175438596493,3.0,67.0,6.3,105.758040526787,21.0010123409547
5.8,6.0,117.0,14.0,105.856545896774,21.1384029659027
6.0,13.0,95.0,15.0,105.90451869781,21.0129968492754
4.0,3.0,50.0,3.65,105.931414664141,20.9904846703764
26.0,10.0,300.0,33.0,105.8927628,21.0538895
4.0,3.5,70.6,5.2,105.941445036062,20.9792220826558
8.0,10.0,135.0,52.0,105.836996214894,21.0524663959553
4.0,2.3,46.0,2.25,105.889003314762,21.0920272458091
4.5,9.597043491671808,63.8,10.9,105.809131808354,21.0610125991572
4.8,12.0,51.0,8.5,105.756773707432,20.9382619779238
4.2,2.0,42.5,2.55,105.966465483275,21.0133479778486
12.170175438596493,6.0,58.0,8.18,105.818625845109,20.9640928542602
6.0,4.0,159.0,13.5,105.865676169775,21.0590636976944
4.0,6.0,51.0,4.7,105.803735659824,21.1116577564116
7.0,4.0,140.0,1.8,105.737359423957,20.8566455541749
3.3,2.0,33.0,3.5,105.934988097126,21.0389961952904
12.170175438596493,9.597043491671808,45.0,4.3,105.866540941311,21.0495776164452
30.0,4.0,780.0,12.0,105.791130731926,21.2479481020967
4.0,4.0,43.0,6.65,105.918503992297,21.0629271218972
11.0,3.0,103.0,4.0,105.824413845301,20.9094820227882
10.9,6.0,169.4,36.7,105.826439062831,21.0661591359481
4.0,3.0,63.0,7.3,105.777492481957,21.0765188959475
5.5,6.0,97.0,7.6,105.943412961083,21.0300831207734
4.47,5.0,45.5,1.9,105.660068367357,20.9285469100221
3.66,4.0,30.0,4.8,105.934363291306,21.0391161431466
4.5,4.0,33.0,6.6,105.884833233772,21.0247383804744
7.0,9.597043491671808,105.0,13.0,105.8061035,21.0644876
4.0,4.0,58.0,3.65,105.786649965444,21.1624660278691
28.0,5.0,1770.0,5.0,105.392803001901,21.1108499694368
4.0,4.0,64.4,2.55,105.698073564283,20.8784062690097
3.5,4.0,70.0,8.0,105.794261457008,21.0713330340091
12.170175438596493,4.0,94.0,1.2,105.876279352436,21.2686331237282
12.170175438596493,9.597043491671808,60.0,10.2,105.777425910263,21.0826513525064
5.0,9.597043491671808,100.0,12.5,105.867099863116,21.0498584798818
12.170175438596493,9.597043491671808,50.0,6.2,105.777640233762,21.0828283365446
12.170175438596493,9.597043491671808,43.0,4.1,105.8872034227,20.9988482941439
3.8,3.0,41.0,3.0,105.941012311357,20.9793169592562
5.0,9.597043491671808,60.0,1.26,105.504005440723,21.053048810772
7.0,25.0,240.0,21.9,105.720892611167,20.9706520926695
4.2,3.0,50.0,3.7,105.702422204165,21.061820334675
12.170175438596493,6.0,40.0,6.3,105.880494381955,21.0551718886639
3.7,3.5,48.0,3.05,105.854865240024,21.1241605443313
11.0,16.0,52.0,8.2,105.7549524,20.9681471
7.8,9.597043491671808,148.0,54.0,105.822418347076,21.0163306440342
4.2,9.597043491671808,55.0,14.8,105.80636460939,21.0647655307506
12.0,5.0,183.0,3.4,105.789599235029,21.266758449078
5.0,9.597043491671808,45.0,4.45,105.937944784992,21.0084216418901
5.0,4.0,53.0,3.7,105.903612168794,21.0084380487937
5.83,3.0,128.0,7.8,105.756474728121,21.115915601352
12.170175438596493,3.0,112.2,8.75,105.66615680001,21.0484379955569
